Wall time,Step,Value
1740518842.5556712,4096000,25.533161163330078
1740519027.9842823,8192000,31.360214233398438
1740519209.747953,12288000,32.32944107055664
1740519396.9090438,16384000,33.10685729980469
1740519581.7789297,20480000,34.6724739074707
1740519762.3571227,24576000,34.09354782104492
1740519943.3381133,28672000,34.98021697998047
1740520123.9319038,32768000,35.22914123535156
1740520304.9530647,36864000,35.548587799072266
1740520491.2252848,40960000,34.79525375366211
1740520770.2357361,45056000,34.74182891845703
1740520956.2187765,49152000,34.998687744140625
1740521138.8390443,53248000,36.100120544433594
1740521320.8650157,57344000,37.19660568237305
1740521508.47289,61440000,37.934974670410156
1740521694.9832706,65536000,39.01340866088867
1740521885.8070607,69632000,38.439884185791016
1740522076.9285467,73728000,39.468238830566406
1740522267.2763832,77824000,39.713932037353516
1740522454.1250134,81920000,39.474361419677734
1740522744.787045,86016000,40.05725860595703
1740522938.2124746,90112000,40.922218322753906
1740523139.714427,94208000,40.09674072265625
1740523332.5128715,98304000,39.63770294189453
1740523524.2128453,102400000,39.684810638427734
1740523716.4324734,106496000,41.190330505371094
1740523911.2604818,110592000,42.337589263916016
1740524103.1505432,114688000,44.150325775146484
1740524292.420944,118784000,44.34749221801758
1740524481.5326169,122880000,45.58415222167969
1740524767.6780276,126976000,45.744667053222656
1740524955.045332,131072000,46.70315933227539
1740525143.9117737,135168000,47.20121383666992
1740525333.4178424,139264000,49.40960693359375
1740525521.1441176,143360000,51.1074104309082
1740525709.0709193,147456000,49.95547103881836
1740525896.6974764,151552000,51.19978332519531
1740526083.4221091,155648000,52.849369049072266
1740526270.1444333,159744000,54.132843017578125
1740526459.2543385,163840000,56.11666488647461
1740526744.7265685,167936000,56.3333740234375
1740526938.3883882,172032000,55.74021911621094
1740527127.8693902,176128000,56.523990631103516
1740527319.2411125,180224000,57.18575668334961
1740527508.2051866,184320000,57.30509948730469
1740527697.131506,188416000,57.40995788574219
1740527887.3477623,192512000,56.40707778930664
1740528076.955727,196608000,56.83481979370117
1740528272.2294824,200704000,55.87828063964844
1740528460.991449,204800000,55.75922393798828
1740528747.759475,208896000,56.245601654052734
1740528939.4446404,212992000,56.97837829589844
1740529131.7517397,217088000,57.50466537475586
1740529321.1920028,221184000,58.782981872558594
1740529510.2313616,225280000,58.16016387939453
1740529698.783357,229376000,59.143882751464844
1740529886.8906655,233472000,59.21418762207031
1740530078.736802,237568000,59.84812927246094
1740530270.1863482,241664000,62.43855667114258
1740530458.8404548,245760000,63.60422134399414
1740530745.9918413,249856000,63.78124237060547
1740530934.9739347,253952000,65.97567749023438
1740531125.9382393,258048000,67.65206146240234
1740531313.8739636,262144000,68.15418243408203
1740531504.9408097,266240000,70.3270263671875
1740531695.3416812,270336000,70.45802307128906
1740531883.001416,274432000,71.97938537597656
1740532070.7398758,278528000,71.54198455810547
1740532266.2092555,282624000,71.61205291748047
1740532452.7698946,286720000,74.4864730834961
