Wall time,Step,Value
1740531543.2908826,331776000,79.08125305175781
1740531682.625628,335872000,76.86949157714844
1740531820.2942784,339968000,77.21247100830078
1740531957.8601012,344064000,76.22852325439453
1740532099.3081288,348160000,76.8634262084961
1740532306.6563742,352256000,75.67843627929688
1740532444.6909487,356352000,75.48731231689453
1740532586.7621326,360448000,73.39924621582031
1740532727.5411463,364544000,72.0176773071289
1740532864.8811843,368640000,72.37110900878906
1740533074.5849085,372736000,73.16563415527344
1740533215.7321384,376832000,73.72611236572266
1740533360.055073,380928000,76.61882781982422
1740533500.410425,385024000,77.62354278564453
1740533640.2220256,389120000,77.55572509765625
1740533850.1188166,393216000,77.50509643554688
1740533990.708513,397312000,77.22830200195312
1740534133.101641,401408000,75.97071075439453
1740534271.6158338,405504000,75.85247039794922
1740534411.361872,409600000,73.12577056884766
1740534621.8071048,413696000,71.8985366821289
1740534761.2273278,417792000,71.64631652832031
1740534902.7820752,421888000,71.4677963256836
1740535042.8152354,425984000,71.78910064697266
1740535181.7157238,430080000,69.38893127441406
1740535391.0096872,434176000,70.48970794677734
1740535531.0715373,438272000,71.87775421142578
1740535671.662294,442368000,70.4213638305664
1740535811.9860961,446464000,69.07438659667969
1740535951.3072839,450560000,72.23417663574219
1740536160.3985066,454656000,72.67863464355469
1740536302.3629334,458752000,72.29777526855469
1740536443.1127627,462848000,72.43700408935547
1740536585.1549814,466944000,72.76717376708984
1740536725.752383,471040000,74.34432220458984
1740536936.406839,475136000,73.49929809570312
1740537079.406565,479232000,72.50423431396484
1740537219.8585765,483328000,71.09477996826172
1740537361.5923207,487424000,69.61647033691406
1740537502.5788162,491520000,72.11371612548828
1740537714.312914,495616000,70.07809448242188
1740537853.2243178,499712000,68.84562683105469
1740537992.6992009,503808000,70.23727416992188
1740538130.741666,507904000,68.60997772216797
1740538270.1956823,512000000,70.88776397705078
1740538480.5072143,516096000,70.47718048095703
1740538620.336158,520192000,67.96173095703125
1740538760.2235563,524288000,68.9035873413086
1740538904.300483,528384000,67.30326843261719
1740539045.8325245,532480000,65.73329162597656
1740539257.2455215,536576000,66.42647552490234
1740539398.6229029,540672000,66.55235290527344
1740539537.8481634,544768000,66.63162994384766
1740539675.9814916,548864000,65.52311706542969
1740539816.6041174,552960000,65.18896484375
1740540025.9862733,557056000,64.52791595458984
1740540165.8368082,561152000,65.3254165649414
1740540305.7302992,565248000,63.01375961303711
1740540448.3071115,569344000,62.96458053588867
1740540592.366159,573440000,62.52693176269531
1740540811.1528614,577536000,62.85987854003906
1740540952.9844844,581632000,60.16450881958008
1740541092.6752255,585728000,59.06354522705078
1740541235.4554625,589824000,57.4334716796875
1740541379.140147,593920000,56.741031646728516
1740541588.680979,598016000,55.86305236816406
1740541729.1424913,602112000,57.39900588989258
1740541871.3657866,606208000,57.47398376464844
1740542011.4766674,610304000,58.41429138183594
1740542152.1679244,614400000,58.19095993041992
1740542363.2991173,618496000,56.834877014160156
1740542506.457331,622592000,55.60548400878906
1740542650.7819881,626688000,56.96061706542969
1740542792.760516,630784000,59.929195404052734
1740542934.4795034,634880000,58.85838317871094
1740543146.2506504,638976000,59.034664154052734
1740543289.6847653,643072000,59.69918441772461
1740543431.9768019,647168000,58.115020751953125
1740543572.6908424,651264000,57.59688949584961
1740543715.1233683,655360000,55.11111068725586
1740543925.9047081,659456000,53.56427001953125
1740544066.9523053,663552000,51.07695388793945
1740544209.9586859,667648000,50.487178802490234
1740544350.508994,671744000,51.32205581665039
1740544493.064347,675840000,54.13241958618164
1740544702.298101,679936000,54.736629486083984
1740544845.053448,684032000,56.42970275878906
1740544987.7742255,688128000,55.71563720703125
1740545129.0720897,692224000,54.879276275634766
1740545270.6613164,696320000,54.117156982421875
1740545481.7403069,700416000,51.334007263183594
1740545623.8380232,704512000,49.43739318847656
1740545765.5740883,708608000,50.32947540283203
1740545906.2868893,712704000,50.00040817260742
1740546049.2216554,716800000,49.57837677001953
1740546261.477095,720896000,47.65153503417969
1740546404.5082586,724992000,48.56031036376953
1740546547.743099,729088000,50.782623291015625
1740546689.7458422,733184000,50.392730712890625
1740546830.2425478,737280000,50.83358383178711
1740547043.2461216,741376000,50.302879333496094
1740547186.9752736,745472000,49.326961517333984
1740547331.2685068,749568000,47.93513488769531
1740547474.371635,753664000,48.25161361694336
1740547615.5760872,757760000,47.35481643676758
1740547827.936086,761856000,47.49664306640625
1740547973.4625027,765952000,46.2618293762207
1740548116.5950608,770048000,46.01620864868164
1740548258.3320112,774144000,44.945777893066406
1740548402.304092,778240000,46.011817932128906
1740548615.2528021,782336000,45.74171447753906
1740548757.1203585,786432000,47.673336029052734
1740548899.5788505,790528000,48.130348205566406
1740549041.239584,794624000,49.004051208496094
1740549182.0624957,798720000,48.35081481933594
1740549392.998965,802816000,49.35852813720703
1740549535.7379012,806912000,47.41292190551758
1740549678.440738,811008000,46.91593551635742
1740549821.79729,815104000,48.24831771850586
1740549963.2198908,819200000,46.918724060058594
1740550173.714602,823296000,46.67371368408203
1740550317.2985425,827392000,47.14165115356445
1740550460.0571313,831488000,47.890811920166016
1740550603.4170048,835584000,50.046043395996094
1740550746.170069,839680000,51.36711883544922
1740550955.7361045,843776000,48.01253128051758
1740551095.3373237,847872000,48.304405212402344
1740551236.4898238,851968000,49.2678337097168
1740551378.6445136,856064000,49.538475036621094
1740551521.0551312,860160000,51.388580322265625
1740551733.6507807,864256000,51.45134353637695
1740551876.058792,868352000,51.24928665161133
1740552018.9204686,872448000,52.00750732421875
1740552159.153761,876544000,51.93946075439453
1740552300.2654352,880640000,54.026275634765625
1740552510.3412378,884736000,54.82046890258789
1740552651.602188,888832000,53.142398834228516
1740552793.7536974,892928000,54.25763702392578
1740552934.5653098,897024000,53.62841796875
1740553076.6230457,901120000,55.29150390625
1740553285.7054353,905216000,54.922607421875
1740553426.804448,909312000,55.171566009521484
1740553567.2344902,913408000,55.20365524291992
1740553707.3397694,917504000,56.21928405761719
1740553847.684197,921600000,57.86836242675781
1740554057.8757048,925696000,54.02381896972656
1740554198.169807,929792000,52.475013732910156
1740554338.8678026,933888000,52.111167907714844
1740554479.9081256,937984000,51.9501953125
1740554623.2985263,942080000,51.00123596191406
1740554834.066685,946176000,50.32441711425781
1740554976.3765528,950272000,51.529441833496094
1740555117.1776392,954368000,52.044769287109375
1740555256.9811609,958464000,52.148765563964844
1740555398.5201077,962560000,50.75839614868164
1740555609.6343791,966656000,51.84748077392578
1740555752.022207,970752000,50.73060989379883
1740555895.3477416,974848000,51.784690856933594
1740556039.2459393,978944000,50.801353454589844
1740556180.7394452,983040000,50.22623062133789
1740556389.865054,987136000,49.91934585571289
1740556531.901275,991232000,49.07223129272461
1740556673.7965205,995328000,48.73780822753906
1740556815.4507675,999424000,48.38783264160156
1740556956.071437,1003520000,49.60219955444336
1740557164.7693608,1007616000,51.139503479003906
1740557305.0354314,1011712000,51.318538665771484
1740557443.7449448,1015808000,50.34542465209961
1740557586.1024113,1019904000,50.41175842285156
1740557728.1102557,1024000000,49.994319915771484
1740557937.9537787,1028096000,50.639427185058594
1740558080.4976778,1032192000,49.36712646484375
1740558222.6485386,1036288000,50.72007369995117
1740558365.7047749,1040384000,51.086700439453125
1740558505.7710085,1044480000,51.478477478027344
1740558716.0570326,1048576000,52.380332946777344
1740558857.1954105,1052672000,52.76850128173828
1740558999.5096836,1056768000,53.19526672363281
1740559139.7685351,1060864000,54.8028450012207
1740559277.4672668,1064960000,55.90050506591797
1740559486.862596,1069056000,56.13984298706055
1740559627.491476,1073152000,56.724369049072266
1740559768.1591516,1077248000,54.64767837524414
1740559909.0971475,1081344000,54.40534973144531
1740560047.6197655,1085440000,53.53510665893555
1740560256.5763748,1089536000,52.803443908691406
1740560396.826352,1093632000,52.71271896362305
1740560537.2746935,1097728000,52.08824920654297
1740560680.299655,1101824000,52.698299407958984
1740560820.440304,1105920000,54.077640533447266
1740561030.2340484,1110016000,54.058319091796875
1740561170.0738332,1114112000,54.522003173828125
1740561310.1889422,1118208000,55.05189895629883
1740561449.8485,1122304000,55.69915008544922
1740561591.1987374,1126400000,55.064998626708984
1740561799.9906766,1130496000,56.729774475097656
1740561941.330339,1134592000,55.792999267578125
1740562082.9555523,1138688000,56.1132926940918
1740562223.0422635,1142784000,57.43291091918945
1740562360.4368646,1146880000,56.71651840209961
1740562569.3545954,1150976000,57.73997116088867
1740562708.440705,1155072000,57.9351921081543
1740562848.5349102,1159168000,58.09549331665039
1740562988.0706246,1163264000,56.88881301879883
1740563128.8610392,1167360000,55.85220718383789
1740563337.126323,1171456000,55.929012298583984
1740563474.0525265,1175552000,54.87097930908203
1740563615.197184,1179648000,55.63703536987305
1740563756.9372365,1183744000,56.250572204589844
1740563893.5211384,1187840000,57.43498229980469
1740564104.4737236,1191936000,56.076080322265625
1740564243.927795,1196032000,56.63863754272461
1740564382.748915,1200128000,58.41448211669922
1740564520.3465703,1204224000,60.90597152709961
1740564662.466658,1208320000,60.413475036621094
1740564871.223055,1212416000,60.99570846557617
1740565011.2532132,1216512000,58.500362396240234
1740565150.9197717,1220608000,57.286441802978516
1740565289.8242626,1224704000,58.45457458496094
1740565429.4807506,1228800000,57.71257400512695
1740565642.039242,1232896000,58.28756332397461
1740565781.0944939,1236992000,58.47856140136719
1740565920.9060256,1241088000,57.30632400512695
1740566060.3297925,1245184000,57.95887756347656
1740566199.1252441,1249280000,57.543827056884766
1740566408.9820669,1253376000,57.926483154296875
1740566548.8749352,1257472000,57.05791473388672
1740566688.2579966,1261568000,56.3751220703125
1740566828.448193,1265664000,56.27454376220703
1740566968.470625,1269760000,55.5289192199707
1740567178.5120726,1273856000,56.452640533447266
1740567317.892893,1277952000,56.915740966796875
1740567459.2536757,1282048000,57.94961929321289
1740567600.3717105,1286144000,57.171958923339844
1740567739.3901749,1290240000,58.206851959228516
1740567951.5825598,1294336000,58.06591033935547
1740568088.715553,1298432000,59.620704650878906
1740568227.9896915,1302528000,58.01753234863281
1740568367.8681831,1306624000,57.75998306274414
1740568508.2266023,1310720000,58.241641998291016
1740568718.5001192,1314816000,59.62388229370117
1740568860.1616106,1318912000,57.70029067993164
1740569000.7486813,1323008000,56.90330505371094
1740569139.7258217,1327104000,56.567012786865234
1740569279.2658803,1331200000,57.728736877441406
1740569489.5448773,1335296000,57.85802459716797
1740569624.263021,1339392000,57.289608001708984
1740569764.2752197,1343488000,55.89334487915039
1740569902.764773,1347584000,55.33251190185547
1740570044.0550396,1351680000,55.236061096191406
1740570254.270972,1355776000,54.06550216674805
1740570395.2050006,1359872000,55.264259338378906
1740570536.777253,1363968000,55.09809494018555
1740570676.631849,1368064000,55.95055389404297
1740570817.593425,1372160000,55.85955047607422
1740571025.1875167,1376256000,55.71251678466797
1740571162.8341866,1380352000,55.878021240234375
1740571301.638397,1384448000,54.468265533447266
1740571440.4361029,1388544000,55.582740783691406
1740571579.6916206,1392640000,54.061771392822266
1740571788.0235617,1396736000,53.07240676879883
1740571928.7211924,1400832000,53.93632888793945
1740572067.13528,1404928000,55.93089294433594
1740572207.8597178,1409024000,55.88115692138672
1740572346.0429573,1413120000,55.986385345458984
1740572555.183231,1417216000,56.91791915893555
1740572695.6558409,1421312000,57.5152587890625
1740572835.9451818,1425408000,57.53151321411133
1740572975.8108468,1429504000,58.07737350463867
1740573116.6749005,1433600000,57.6351203918457
1740573325.6686342,1437696000,59.233619689941406
1740573464.4147408,1441792000,57.84054946899414
1740573605.5970926,1445888000,57.70685958862305
1740573745.5168855,1449984000,56.49165344238281
1740573884.8429248,1454080000,56.470314025878906
1740574095.3113203,1458176000,57.3630256652832
1740574236.4685633,1462272000,57.50907897949219
1740574378.800929,1466368000,58.175392150878906
1740574520.1640065,1470464000,57.8811149597168
1740574659.4351501,1474560000,58.43620300292969
1740574867.0008996,1478656000,59.91783142089844
1740575006.743587,1482752000,59.91612243652344
1740575144.5957174,1486848000,59.8063850402832
1740575280.703887,1490944000,59.820167541503906
1740575424.7850695,1495040000,59.25850296020508
1740575633.8548474,1499136000,60.94899368286133
1740575775.6464307,1503232000,60.37711715698242
1740575916.4973373,1507328000,60.16203308105469
1740576058.2684724,1511424000,61.616031646728516
1740576198.467564,1515520000,60.72488784790039
1740576409.4412124,1519616000,59.260257720947266
1740576548.2265885,1523712000,59.36161804199219
1740576688.389634,1527808000,58.173709869384766
1740576828.867174,1531904000,56.63554382324219
1740576969.0772114,1536000000,56.039737701416016
1740577179.2465014,1540096000,56.90207290649414
1740577321.1300704,1544192000,57.02279281616211
1740577462.2073162,1548288000,57.05249786376953
1740577603.3771374,1552384000,55.601741790771484
1740577747.256959,1556480000,55.38378143310547
1740577957.204119,1560576000,52.99982452392578
1740578099.0397391,1564672000,52.298858642578125
1740578240.137246,1568768000,51.449790954589844
1740578381.4832423,1572864000,52.48488235473633
1740578521.0739348,1576960000,52.89842987060547
1740578730.734048,1581056000,52.35074996948242
1740578870.6844416,1585152000,50.87710952758789
1740579013.302284,1589248000,50.65169906616211
1740579155.2259436,1593344000,51.51936340332031
1740579297.3841615,1597440000,51.40118408203125
1740579508.0660617,1601536000,52.27022933959961
1740579650.2013428,1605632000,54.1425895690918
1740579790.0363078,1609728000,52.82564926147461
1740579931.290077,1613824000,51.91013717651367
1740580072.8248353,1617920000,52.875450134277344
1740580283.72252,1622016000,53.073211669921875
1740580425.8939373,1626112000,51.734649658203125
1740580567.872817,1630208000,51.98847579956055
1740580710.0157979,1634304000,51.627052307128906
1740580853.0871181,1638400000,51.46915054321289
1740581060.5858586,1642496000,52.70934295654297
1740581200.279603,1646592000,53.25636291503906
1740581341.1104426,1650688000,52.70540237426758
1740581483.3591266,1654784000,53.36614990234375
1740581623.8642461,1658880000,52.159725189208984
1740581834.2942517,1662976000,54.16264343261719
1740581975.7740953,1667072000,54.22037887573242
1740582117.6349862,1671168000,55.182369232177734
1740582259.4443443,1675264000,54.58064270019531
1740582400.858454,1679360000,54.855186462402344
1740582612.165486,1683456000,55.012481689453125
1740582753.1326787,1687552000,55.543312072753906
1740582892.5392554,1691648000,55.2626838684082
1740583033.3422377,1695744000,55.684120178222656
1740583176.264969,1699840000,55.291927337646484
1740583388.102495,1703936000,54.212650299072266
1740583528.8849611,1708032000,54.58934783935547
1740583667.95542,1712128000,54.62692642211914
1740583808.9526317,1716224000,57.4691162109375
1740583949.5563207,1720320000,58.043418884277344
1740584158.2107298,1724416000,57.905826568603516
1740584304.8849928,1728512000,58.04450225830078
1740584447.3635426,1732608000,58.09712219238281
1740584588.7925563,1736704000,58.90619659423828
1740584731.8786573,1740800000,58.119842529296875
1740584941.9793413,1744896000,58.90253829956055
1740585085.7765455,1748992000,57.419273376464844
1740585228.8656957,1753088000,55.40730667114258
1740585370.2619605,1757184000,55.847843170166016
1740585512.0292926,1761280000,56.86309051513672
1740585722.4752533,1765376000,58.155555725097656
1740585865.1999884,1769472000,60.178253173828125
1740586005.9793224,1773568000,58.887210845947266
1740586150.0215328,1777664000,58.828495025634766
1740586293.629544,1781760000,58.17182159423828
1740586505.0249686,1785856000,58.067020416259766
1740586647.297485,1789952000,59.59468460083008
1740586786.4486935,1794048000,59.77873229980469
1740586926.8638124,1798144000,61.008541107177734
1740587068.1645756,1802240000,61.204383850097656
1740587279.849676,1806336000,61.1005973815918
1740587421.760219,1810432000,61.6161994934082
1740587562.4479225,1814528000,61.40007781982422
1740587706.2381978,1818624000,60.40184783935547
1740587849.563748,1822720000,60.40029525756836
1740588061.1986928,1826816000,60.165191650390625
1740588201.2108126,1830912000,61.071224212646484
1740588341.8530855,1835008000,61.67405319213867
1740588483.8886206,1839104000,61.30455780029297
1740588624.0224495,1843200000,62.254432678222656
1740588834.4787378,1847296000,61.79322814941406
1740588977.7322133,1851392000,60.826820373535156
1740589120.1034758,1855488000,61.78340148925781
1740589261.7708492,1859584000,61.89657974243164
1740589404.725487,1863680000,62.40740203857422
1740589616.5773294,1867776000,63.634796142578125
1740589756.2537785,1871872000,64.45384979248047
1740589899.7166371,1875968000,64.1537857055664
1740590042.6727014,1880064000,63.400325775146484
1740590186.2624815,1884160000,61.32040023803711
1740590398.0443377,1888256000,62.45741271972656
1740590540.91838,1892352000,63.120243072509766
1740590683.3623776,1896448000,61.77992248535156
1740590826.8622715,1900544000,61.356876373291016
1740590972.0361707,1904640000,60.51912307739258
1740591192.4098022,1908736000,60.69405746459961
1740591344.073313,1912832000,58.3717155456543
1740591495.3197427,1916928000,59.03538131713867
1740591650.5435035,1921024000,57.733734130859375
1740591805.729719,1925120000,57.21812057495117
1740592035.2244017,1929216000,57.72472381591797
1740592193.960955,1933312000,57.55949401855469
1740592346.760851,1937408000,57.23884963989258
1740592501.446489,1941504000,55.60975646972656
1740592652.4428186,1945600000,55.84101104736328
1740592877.2957945,1949696000,55.92682647705078
1740593033.0605025,1953792000,56.266475677490234
1740593186.1423259,1957888000,57.19804763793945
1740593341.4004102,1961984000,55.016353607177734
1740593497.261841,1966080000,52.56206130981445
1740593722.8965635,1970176000,53.26584243774414
1740593882.5850477,1974272000,52.797035217285156
1740594041.0771961,1978368000,51.41823196411133
1740594199.9229712,1982464000,53.01627731323242
1740594361.6073675,1986560000,55.07195281982422
1740594591.7411582,1990656000,54.04750061035156
1740594754.010615,1994752000,54.60012435913086
1740594910.5028906,1998848000,53.81964874267578
